IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Avengers,"00:25:38,098","00:25:40,221",Call your mom. Can you bunk over?
The.Avengers,"00:25:40,433","00:25:41,678","<i>Sir, the telephone.</i>"
The.Avengers,"00:25:41,893","00:25:44,266",<i>I'm afraid my protocols are being overridden.</i>
The.Avengers,"00:25:44,479","00:25:46,437","<i>Mr Stark, we need to talk.</i>"
The.Avengers,"00:25:46,732","00:25:49,057",You have reached the life model decoy of Tony Stark.
The.Avengers,"00:25:49,318","00:25:51,275",<i>- Please leave a message. - This is urgent.</i>
The.Avengers,"00:25:51,487","00:25:53,278",Then leave it urgently.
The.Avengers,"00:25:54,824","00:25:55,938",Security breach. It's on you.
The.Avengers,"00:25:56,159","00:25:58,862",- Mr Stark. - Phil! Come in.
The.Avengers,"00:25:59,036","00:26:00,031","""Phil""?"
The.Avengers,"00:26:00,162","00:26:01,193",I can't stay.
The.Avengers,"00:26:01,413","00:26:02,611","His first name is ""Agent."""
The.Avengers,"00:26:02,831","00:26:04,456",Come on in. We're celebrating.
The.Avengers,"00:26:04,667","00:26:06,458",Which is why he can't stay.
The.Avengers,"00:26:06,669","00:26:08,626",We need you to look this over as soon as possible.
The.Avengers,"00:26:08,838","00:26:09,869",I don't like being handed things.
The.Avengers,"00:26:10,089","00:26:11,548","That's fine, because I love to be handed things."
The.Avengers,"00:26:11,757","00:26:13,086","So, let's trade."
The.Avengers,"00:26:14,469","00:26:15,963",Thank you.
The.Avengers,"00:26:17,180","00:26:19,386",Official consulting hours are between 8 and 5
The.Avengers,"00:26:19,516","00:26:20,512",every other Thursday.
The.Avengers,"00:26:20,684","00:26:21,680",This isn't a consultation.
The.Avengers,"00:26:21,810","00:26:23,055",Is this about the Avengers?
The.Avengers,"00:26:23,478","00:26:25,304",Which I know nothing about.
The.Avengers,"00:26:25,521","00:26:28,059","The Avengers Initiative was scrapped, I thought."
The.Avengers,"00:26:28,274","00:26:29,650",And I didn't even qualify.
The.Avengers,"00:26:29,859","00:26:30,855",I didn't know that either.
The.Avengers,"00:26:31,027","00:26:33,898","Apparently I'm volatile, self-obsessed,"
The.Avengers,"00:26:34,030","00:26:35,275",don't play well with others.
The.Avengers,"00:26:35,574","00:26:36,569",That I did know.
The.Avengers,"00:26:36,700","00:26:38,324",This isn't about personality profiles any more.
The.Avengers,"00:26:38,493","00:26:40,819","Whatever. Ms Potts, got a second?"
The.Avengers,"00:26:41,038","00:26:42,034",Half a mo.
The.Avengers,"00:26:47,336","00:26:49,662","You know, I thought we were having a moment."
The.Avengers,"00:26:49,881","00:26:51,457",I was having 12% of a moment.
The.Avengers,"00:26:52,674","00:26:55,130",This seems serious. Phil's pretty shaken.
The.Avengers,"00:26:55,344","00:26:57,301","How would you know if it's... Why is he ""Phil""?"
The.Avengers,"00:26:57,513","00:26:59,256",What is all this?
The.Avengers,"00:26:59,473","00:27:01,015",This is
The.Avengers,"00:27:01,726","00:27:02,721",this.
The.Avengers,"00:27:10,068","00:27:11,443",I'm going to take the jet to DC tonight.
The.Avengers,"00:27:11,569","00:27:12,601",Tomorrow.
The.Avengers,"00:27:12,737","00:27:15,026",You have homework. You have a lot of homework.
The.Avengers,"00:27:15,240","00:27:16,948","Well, what if I didn't?"
The.Avengers,"00:27:17,576","00:27:18,950",- Lf you didn't? - Yeah.
The.Avengers,"00:27:19,160","00:27:21,318",You mean when you've finished?
The.Avengers,"00:27:22,413","00:27:25,699","Well, then..."
The.Avengers,"00:27:30,922","00:27:32,203",Square deal. Fly safe.
The.Avengers,"00:27:36,428","00:27:37,543",Work hard.
The.Avengers,"00:27:40,433","00:27:42,176","So, any chance you're driving by LaGuardia?"
The.Avengers,"00:27:42,393","00:27:45,145",- I can drop you. - Fantastic.
The.Avengers,"00:27:45,271","00:27:46,266",I want to hear
The.Avengers,"00:27:46,396","00:27:48,056",about the cellist. Is that still a thing?
