IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Dark.Knight,"00:19:38,871","00:19:44,245",- natascha. are you the prima...? - prima ballerina for the moscow ballet.
The.Dark.Knight,"00:19:44,419","00:19:47,752",- wow. Harvey's taking me next week. - really? so you're into ballet?
The.Dark.Knight,"00:19:48,089","00:19:50,247",Bruce. this is Harvey Dent.
The.Dark.Knight,"00:19:50,591","00:19:54,340",The famous Bruce Wayne. Rachel's told me everything about you.
The.Dark.Knight,"00:19:54,512","00:19:55,710",I certainly hope not.
The.Dark.Knight,"00:19:56,055","00:19:59,389",- let's put a couple tables together. - I'm not sure that they'll let us.
The.Dark.Knight,"00:19:59,559","00:20:02,595","Oh, they should. I own the place."
The.Dark.Knight,"00:20:03,062","00:20:06,016",How could you want to raise children in a city like this?
The.Dark.Knight,"00:20:06,190","00:20:08,148","Well, I was raised here. I turned out okay."
The.Dark.Knight,"00:20:08,317","00:20:09,895",Is Wayne manor in the city limits?
The.Dark.Knight,"00:20:11,738","00:20:13,280",The palisades? sure.
The.Dark.Knight,"00:20:13,448","00:20:15,903","You know, as our new da, you might wanna figure out..."
The.Dark.Knight,"00:20:16,075","00:20:17,902",...where your jurisdiction ends.
The.Dark.Knight,"00:20:18,077","00:20:22,027",I'm talking about the kind of city that idolizes a masked vigilante.
The.Dark.Knight,"00:20:22,206","00:20:25,575",Gotham city is proud of an ordinary citizen standing up for what's right.
The.Dark.Knight,"00:20:25,752","00:20:27,993","Gotham needs heroes like you, elected officials..."
The.Dark.Knight,"00:20:28,171","00:20:30,128",...not a man who thinks he's above the law.
The.Dark.Knight,"00:20:30,298","00:20:31,460",Who appointed the batman?
The.Dark.Knight,"00:20:31,632","00:20:35,464",We did. all of us who stood by and let scum take control of our city.
The.Dark.Knight,"00:20:35,636","00:20:37,380","But this is a democracy, Harvey."
The.Dark.Knight,"00:20:37,555","00:20:39,298",When their enemies were at the gates...
The.Dark.Knight,"00:20:39,474","00:20:41,229",...the romans would suspend democracy
The.Dark.Knight,"00:20:41,230","00:20:43,174",And appoint one man to protect the city
The.Dark.Knight,"00:20:43,353","00:20:45,926","It wasn't considered an honor, it was a public service."
The.Dark.Knight,"00:20:46,105","00:20:47,765","Harvey, the last man that they appointed..."
The.Dark.Knight,"00:20:47,940","00:20:50,229",...to protect the republic was named caesar...
The.Dark.Knight,"00:20:50,401","00:20:53,817","...and he never gave up his power. - okay, fine."
The.Dark.Knight,"00:20:53,988","00:20:55,317",You either die a hero...
The.Dark.Knight,"00:20:55,490","00:20:58,526",...or you live long enough to see yourself become the villain.
The.Dark.Knight,"00:20:58,701","00:21:02,201","Whoever the batman is, he doesn't wanna do this for the rest of his life."
The.Dark.Knight,"00:21:02,372","00:21:05,622",How could he? batman is looking for someone to take up his mantle.
The.Dark.Knight,"00:21:05,792","00:21:08,080","Someone like you, mr. Dent?"
The.Dark.Knight,"00:21:08,544","00:21:11,000",Maybe. if I'm up to it.
The.Dark.Knight,"00:21:11,172","00:21:16,415",What if Harvey Dent is the caped crusader? hm?
The.Dark.Knight,"00:21:18,680","00:21:21,846","If I were sneaking out every night, someone would've noticed by now."
The.Dark.Knight,"00:21:24,227","00:21:28,355","Well, I'm sold, Dent, and I'm gonna throw you a fundraiser."
The.Dark.Knight,"00:21:28,523","00:21:31,358","That's nice, but I'm not up for reelection for three years."
The.Dark.Knight,"00:21:31,526","00:21:33,435","No, you don't understand."
The.Dark.Knight,"00:21:33,611","00:21:36,398",One fundraiser with my pals...
The.Dark.Knight,"00:21:37,031","00:21:39,154",...you'll never need another cent.
The.Dark.Knight,"00:21:53,881","00:21:56,004",What the hell is this?
The.Dark.Knight,"00:21:57,343","00:22:00,463","As you're all aware, one of our deposits was stolen."
The.Dark.Knight,"00:22:00,638","00:22:04,007","A relatively small amount, 68 million."
The.Dark.Knight,"00:22:04,183","00:22:06,721",Who's stupid enough to steal from us?
The.Dark.Knight,"00:22:07,061","00:22:10,596","Two-bit wackjob, wears a cheap purple suit and makeup."
The.Dark.Knight,"00:22:10,773","00:22:12,730",He's not the problem. he's a nobody.
The.Dark.Knight,"00:22:12,900","00:22:16,269",The problem is our money being tracked by the cops.
The.Dark.Knight,"00:22:16,446","00:22:18,937",Thanks to mr. Maroni's well-placed sources...
The.Dark.Knight,"00:22:19,115","00:22:20,812",... we know that police have indeed
The.Dark.Knight,"00:22:20,814","00:22:22,899",Identified our banks using marked bills..
The.Dark.Knight,"00:22:23,077","00:22:25,568",... and are planning to seize your funds today.
The.Dark.Knight,"00:22:25,747","00:22:27,645",And since the enthusiastic new d a has
The.Dark.Knight,"00:22:27,646","00:22:29,744",Put all my competitors out of business..
The.Dark.Knight,"00:22:30,376","00:22:33,876","...i'm your only option. so, what are you proposing?"
The.Dark.Knight,"00:22:34,047","00:22:37,712","Moving all deposits to one secure location, not a bank."
The.Dark.Knight,"00:22:37,884","00:22:39,841","- where, then? - no one can know but me."
The.Dark.Knight,"00:22:40,595","00:22:43,346",If the police were to gain leverage over one of you...
The.Dark.Knight,"00:22:43,514","00:22:45,306",... everyone's money would be at stake.
The.Dark.Knight,"00:22:45,475","00:22:47,598",What stop them getting to you?
The.Dark.Knight,"00:22:47,769","00:22:50,853","I go to hong kong, far from Dent's jurisdiction..."
The.Dark.Knight,"00:22:51,230","00:22:54,101",... and the chinese will not extradite one of their own.
The.Dark.Knight,"00:22:54,275","00:22:55,900",How soon can you move the money?
The.Dark.Knight,"00:22:56,194","00:22:57,273",I already have.
The.Dark.Knight,"00:22:59,655","00:23:02,277","For obvious reasons, I couldn't wait for your permission."
The.Dark.Knight,"00:23:02,909","00:23:06,574","Rest assured, your money is safe."
The.Dark.Knight,"00:23:18,925","00:23:21,167",And I thought my jokes were bad.
The.Dark.Knight,"00:23:21,344","00:23:24,428",Give me one reason why I shouldn't have my boy pull your head off.
The.Dark.Knight,"00:23:24,597","00:23:25,878",How about a magic trick?
The.Dark.Knight,"00:23:29,227","00:23:31,552",I'm gonna make this pencil disappear.
The.Dark.Knight,"00:23:33,856","00:23:34,971",Ta-da!
The.Dark.Knight,"00:23:35,149","00:23:36,644",It's...
The.Dark.Knight,"00:23:36,818","00:23:39,106",It's gone.
The.Dark.Knight,"00:23:39,487","00:23:41,812","Oh, and by the way, the suit, it wasn't cheap."
The.Dark.Knight,"00:23:41,989","00:23:44,825","- you ought to know, you bought it. sit."
The.Dark.Knight,"00:23:45,910","00:23:48,946",I want to hear proposition.
The.Dark.Knight,"00:23:51,666","00:23:54,157",Let's wind the clocks back a year.
